activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,History,SocialPersona,False,False,False,False,False,False,False,False,False,False,,Historial de Identidad social,Historial de Identidad social,False,False,False,SocialPersonaHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SocialPersonaHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/SocialPersonaHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/SocialPersonaHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,0ST,Publicación social,Publicaciones sociales,True,False,True,SocialPost,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SocialPost/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SocialPost/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/SocialPost/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/SocialPost/describe'), ('quickActions', '/services/data/v57.0/sobjects/SocialPost/quickActions'), ('layouts', '/services/data/v57.0/sobjects/SocialPost/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SocialPost')])"
False,ChangeEvent,SocialPost,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Publicación social,Evento de cambio de Publicación social,False,False,False,SocialPostChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SocialPostChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/SocialPostChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/SocialPostChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/SocialPostChangeEvent')])"
False,Feed,SocialPost,False,False,False,False,True,False,False,False,False,False,,Noticia en tiempo real de publicación en redes sociales,Noticia en tiempo real de publicación en redes sociales,False,False,False,SocialPostFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SocialPostFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/SocialPostFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/SocialPostFeed')])"
False,History,SocialPost,False,False,False,False,False,False,False,False,False,False,,Historial de Publicación social,Historial de Publicación social,False,False,False,SocialPostHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SocialPostHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/SocialPostHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/SocialPostHistory')])"
False,Share,SocialPost,True,False,False,False,True,False,False,False,False,False,,Compartir Publicación social,Compartir Publicación social,False,False,False,SocialPostShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SocialPostShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/SocialPostShare/describe'), ('sobject', '/services/data/v57.0/sobjects/SocialPostShare')])"
False,ChangeEvent,Solicitud_de_Facturacion__c,False,False,False,False,False,False,False,False,False,False,,Cambiar evento: Solicitud de Facturación,Cambiar evento: Solicitud de Facturación,False,False,False,Solicitud_de_Facturacion__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__ChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__ChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__ChangeEvent')])"
False,History,Solicitud_de_Facturacion__c,False,False,False,False,False,False,False,False,False,False,,Historial: Solicitud de Facturación,Historial: Solicitud de Facturación,False,False,False,Solicitud_de_Facturacion__History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__History/{ID}'), ('describe', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__History/describe'), ('sobject', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__History')])"
False,,,True,True,False,False,True,False,False,False,False,False,a1G,Solicitud de Facturación,Solicitudes de Facturación,True,False,False,Solicitud_de_Facturacion__c,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__c/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__c/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__c/describe'), ('quickActions', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__c/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__c/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Solicitud_de_Facturacion__c')])"
False,,,True,False,False,False,True,False,False,False,False,False,501,Solución,Soluciones,True,False,True,Solution,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Solution/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Solution/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Solution/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Solution/describe'), ('layouts', '/services/data/v57.0/sobjects/Solution/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Solution')])"
False,Feed,Solution,False,False,False,False,True,False,False,False,False,False,,Noticias de solución,Noticias de solución,False,False,False,SolutionFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SolutionFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/SolutionFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/SolutionFeed')])"
False,History,Solution,False,False,False,False,False,False,False,False,False,False,,Historial de la solución,Historial de la solución,False,False,False,SolutionHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SolutionHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/SolutionHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/SolutionHistory')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Valor del estado de la solución,Valor del estado de la solución,False,False,False,SolutionStatus,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SolutionStatus/{ID}'), ('describe', '/services/data/v57.0/sobjects/SolutionStatus/describe'), ('sobject', '/services/data/v57.0/sobjects/SolutionStatus')])"
False,,,True,False,False,False,True,False,False,False,False,False,1ST,Sello,Sellos,False,False,False,Stamp,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Stamp/{ID}'), ('describe', '/services/data/v57.0/sobjects/Stamp/describe'), ('sobject', '/services/data/v57.0/sobjects/Stamp')])"
False,,,True,False,False,False,True,False,False,False,False,False,1SA,Asignación de sellos,Asignaciones de sellos,False,False,False,StampAssignment,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/StampAssignment/{ID}'), ('describe', '/services/data/v57.0/sobjects/StampAssignment/describe'), ('sobject', '/services/data/v57.0/sobjects/StampAssignment')])"
False,Localization,Stamp,True,False,False,False,True,False,False,False,False,False,,Traducción,Traducción,False,False,False,StampLocalization,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/StampLocalization/{ID}'), ('describe', '/services/data/v57.0/sobjects/StampLocalization/describe'), ('sobject', '/services/data/v57.0/sobjects/StampLocalization')])"
False,,,True,False,False,False,True,False,False,False,False,False,081,Recurso estático,Recursos estáticos,False,False,True,StaticResource,True,True,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/StaticResource/{ID}'), ('describe', '/services/data/v57.0/sobjects/StaticResource/describe'), ('sobject', '/services/data/v57.0/sobjects/StaticResource')])"
False,,,True,False,False,False,True,False,False,False,False,False,0M6,Canal de transmisión,Canales de transmisión,True,False,True,StreamingChannel,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/StreamingChannel/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/StreamingChannel/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/StreamingChannel/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/StreamingChannel/describe'), ('layouts', '/services/data/v57.0/sobjects/StreamingChannel/describe/layouts'), ('push', '/services/data/v57.0/sobjects/StreamingChannel/{ID}/push'), ('sobject', '/services/data/v57.0/sobjects/StreamingChannel')])"
False,Share,StreamingChannel,True,False,False,False,True,False,False,False,False,False,,Compartir Canal de transmisión,Compartir Canal de transmisión,False,False,False,StreamingChannelShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/StreamingChannelShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/StreamingChannelShare/describe'), ('sobject', '/services/data/v57.0/sobjects/StreamingChannelShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ie,SupervisorAgentConfigSkill,SupervisorAgentConfigSkills,False,False,False,SupervisorAgentConfigSkill,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SupervisorAgentConfigSkill/{ID}'), ('describe', '/services/data/v57.0/sobjects/SupervisorAgentConfigSkill/describe'), ('sobject', '/services/data/v57.0/sobjects/SupervisorAgentConfigSkill')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Kd,Encuesta,Encuestas,True,False,True,Survey,True,True,True,True,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Survey/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Survey/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Survey/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Survey/describe'), ('layouts', '/services/data/v57.0/sobjects/Survey/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Survey')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ka,Marca de correo electrónico de encuesta,Marcas de correos electrónicos de encuestas,True,False,True,SurveyEmailBranding,True,False,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SurveyEmailBranding/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SurveyEmailBranding/{ID}'), ('describe', '/services/data/v57.0/sobjects/SurveyEmailBranding/describe'), ('layouts', '/services/data/v57.0/sobjects/SurveyEmailBranding/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SurveyEmailBranding')])"
False,,,True,False,False,False,True,False,False,False,False,False,0iK,Contexto de participación en encuesta,Contexto de participación en encuesta,False,False,False,SurveyEngagementContext,True,True,True,False,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SurveyEngagementContext/{ID}'), ('describe', '/services/data/v57.0/sobjects/SurveyEngagementContext/describe'), ('sobject', '/services/data/v57.0/sobjects/SurveyEngagementContext')])"
False,Share,SurveyEngagementContext,True,False,False,False,True,False,False,False,False,False,,Compartir Contexto de participación en encuesta,Compartir Contexto de participación en encuesta,False,False,False,SurveyEngagementContextShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SurveyEngagementContextShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/SurveyEngagementContextShare/describe'), ('sobject', '/services/data/v57.0/sobjects/SurveyEngagementContextShare')])"
False,Feed,Survey,False,False,False,False,True,False,False,False,False,False,,Noticias en tiempo real de encuesta,Noticias en tiempo real de encuesta,False,False,False,SurveyFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SurveyFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/SurveyFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/SurveyFeed')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ki,Invitación de encuesta,Invitaciones de encuestas,True,False,True,SurveyInvitation,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SurveyInvitation/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SurveyInvitation/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/SurveyInvitation/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/SurveyInvitation/describe'), ('layouts', '/services/data/v57.0/sobjects/SurveyInvitation/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SurveyInvitation')])"
False,Share,SurveyInvitation,True,False,False,False,True,False,False,False,False,False,,Compartir Invitación de encuesta,Compartir Invitación de encuesta,False,False,False,SurveyInvitationShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SurveyInvitationShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/SurveyInvitationShare/describe'), ('sobject', '/services/data/v57.0/sobjects/SurveyInvitationShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ke,Página de encuesta,Páginas de encuestas,False,False,False,SurveyPage,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SurveyPage/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/SurveyPage/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/SurveyPage/describe'), ('sobject', '/services/data/v57.0/sobjects/SurveyPage')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ku,Pregunta de encuesta,Preguntas de encuestas,True,False,False,SurveyQuestion,True,True,True,False,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SurveyQuestion/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SurveyQuestion/{ID}'), ('describe', '/services/data/v57.0/sobjects/SurveyQuestion/describe'), ('layouts', '/services/data/v57.0/sobjects/SurveyQuestion/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SurveyQuestion')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Kc,Elección de pregunta de encuesta,Elecciones de preguntas de encuestas,True,False,False,SurveyQuestionChoice,True,True,True,False,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SurveyQuestionChoice/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SurveyQuestionChoice/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/SurveyQuestionChoice/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/SurveyQuestionChoice/describe'), ('layouts', '/services/data/v57.0/sobjects/SurveyQuestionChoice/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SurveyQuestionChoice')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Kr,Respuesta de pregunta de encuesta,Respuestas de preguntas de encuestas,True,False,False,SurveyQuestionResponse,True,True,True,False,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SurveyQuestionResponse/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SurveyQuestionResponse/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/SurveyQuestionResponse/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/SurveyQuestionResponse/describe'), ('layouts', '/services/data/v57.0/sobjects/SurveyQuestionResponse/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SurveyQuestionResponse')])"
False,,,False,False,False,False,True,False,False,False,False,False,0Zg,Puntuación de preguntas de encuestas,Puntuaciones de preguntas de encuestas,False,False,False,SurveyQuestionScore,True,True,True,False,True,True,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SurveyQuestionScore/{ID}'), ('describe', '/services/data/v57.0/sobjects/SurveyQuestionScore/describe'), ('sobject', '/services/data/v57.0/sobjects/SurveyQuestionScore')])"
False,,,False,False,False,False,True,False,False,False,False,False,0My,Respuesta de encuesta,Respuestas de encuestas,True,False,True,SurveyResponse,True,True,True,False,True,True,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SurveyResponse/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SurveyResponse/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/SurveyResponse/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/SurveyResponse/describe'), ('layouts', '/services/data/v57.0/sobjects/SurveyResponse/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SurveyResponse')])"
False,Share,Survey,True,False,False,False,True,False,False,False,False,False,,Compartir Encuesta,Compartir Encuesta,False,False,False,SurveyShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SurveyShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/SurveyShare/describe'), ('sobject', '/services/data/v57.0/sobjects/SurveyShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Vk,Sujeto de encuesta,Sujetos de encuestas,True,False,True,SurveySubject,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SurveySubject/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SurveySubject/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/SurveySubject/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/SurveySubject/describe'), ('layouts', '/services/data/v57.0/sobjects/SurveySubject/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SurveySubject')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ks,Versión de encuesta,Versiones de encuestas,True,False,True,SurveyVersion,True,True,True,True,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SurveyVersion/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SurveyVersion/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/SurveyVersion/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/SurveyVersion/describe'), ('layouts', '/services/data/v57.0/sobjects/SurveyVersion/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SurveyVersion')])"
False,,,False,False,False,False,False,False,False,False,False,False,0iA,Información adicional de versión de encuesta,Información adicional de versión de encuesta,False,False,False,SurveyVersionAddlInfo,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SurveyVersionAddlInfo/{ID}'), ('describe', '/services/data/v57.0/sobjects/SurveyVersionAddlInfo/describe'), ('sobject', '/services/data/v57.0/sobjects/SurveyVersionAddlInfo')])"
False,,,True,False,False,False,True,False,False,False,False,False,0sW,Enjambre,Enjambres,True,False,True,Swarm,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Swarm/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Swarm/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Swarm/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Swarm/describe'), ('quickActions', '/services/data/v57.0/sobjects/Swarm/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Swarm/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Swarm')])"
False,Feed,Swarm,False,False,False,False,True,False,False,False,False,False,,Noticias en tiempo real de Enjambre,Noticias en tiempo real de Enjambre,False,False,False,SwarmFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SwarmFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/SwarmFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/SwarmFeed')])"
False,History,Swarm,False,False,False,False,False,False,False,False,False,False,,Historial de Enjambre,Historial de Enjambre,False,False,False,SwarmHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SwarmHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/SwarmHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/SwarmHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,0sR,Miembro de enjambre,Miembros de enjambre,True,False,True,SwarmMember,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SwarmMember/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SwarmMember/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/SwarmMember/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/SwarmMember/describe'), ('quickActions', '/services/data/v57.0/sobjects/SwarmMember/quickActions'), ('layouts', '/services/data/v57.0/sobjects/SwarmMember/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SwarmMember')])"
False,Feed,SwarmMember,False,False,False,False,True,False,False,False,False,False,,Noticias en tiempo real de Miembro de enjambre,Noticias en tiempo real de Miembro de enjambre,False,False,False,SwarmMemberFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SwarmMemberFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/SwarmMemberFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/SwarmMemberFeed')])"
False,History,SwarmMember,False,False,False,False,False,False,False,False,False,False,,Historial de Miembro de enjambre,Historial de Miembro de enjambre,False,False,False,SwarmMemberHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SwarmMemberHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/SwarmMemberHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/SwarmMemberHistory')])"
False,Share,SwarmMember,True,False,False,False,True,False,False,False,False,False,,Compartir Miembro de enjambre,Compartir Miembro de enjambre,False,False,False,SwarmMemberShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SwarmMemberShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/SwarmMemberShare/describe'), ('sobject', '/services/data/v57.0/sobjects/SwarmMemberShare')])"
False,Share,Swarm,True,False,False,False,True,False,False,False,False,False,,Compartir Enjambre,Compartir Enjambre,False,False,False,SwarmShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SwarmShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/SwarmShare/describe'), ('sobject', '/services/data/v57.0/sobjects/SwarmShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,0KD,Definición de ficha,Definiciones de fichas,False,False,False,TabDefinition,True,False,False,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TabDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/TabDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/TabDefinition')])"
False,,,True,False,False,False,True,False,True,False,False,False,00T,Tarea,Tareas,True,False,True,Task,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Task/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Task/{ID}'), ('describe', '/services/data/v57.0/sobjects/Task/describe'), ('quickActions', '/services/data/v57.0/sobjects/Task/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Task/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Task')])"
False,ChangeEvent,Task,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Tarea,Evento de cambio de Tarea,False,False,False,TaskChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/TaskChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/TaskChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskChangeEvent')])"
False,Feed,Task,False,False,False,False,True,False,False,False,False,False,,Noticias en tiempo real de tarea,Noticias en tiempo real de tarea,False,False,False,TaskFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/TaskFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskFeed')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Valor de la prioridad de la tarea,Valor de la prioridad de la tarea,False,False,False,TaskPriority,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskPriority/{ID}'), ('describe', '/services/data/v57.0/sobjects/TaskPriority/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskPriority')])"
False,,,False,False,False,False,False,False,False,False,False,False,10y,Excepción de recurrencia de tarea,Excepción de recurrencia de tarea,False,False,False,TaskRecurrenceException,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskRecurrenceException/{ID}'), ('describe', '/services/data/v57.0/sobjects/TaskRecurrenceException/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskRecurrenceException')])"
False,,,True,False,False,False,True,False,False,False,False,False,0RT,Relación de Tarea,Relaciones de Tarea,False,False,False,TaskRelation,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskRelation/{ID}'), ('describe', '/services/data/v57.0/sobjects/TaskRelation/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskRelation')])"
False,ChangeEvent,TaskRelation,False,False,False,False,False,False,False,False,False,False,,Evento de cambio de Relación de Tarea,Evento de cambio de Relación de Tarea,False,False,False,TaskRelationChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskRelationChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/TaskRelationChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/TaskRelationChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskRelationChangeEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Valor del estado de la tarea,Valor del estado de la tarea,False,False,False,TaskStatus,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskStatus/{ID}'), ('describe', '/services/data/v57.0/sobjects/TaskStatus/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskStatus')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Relación de quién Tarea,Relaciones de quién Tarea,False,False,False,TaskWhoRelation,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TaskWhoRelation/{ID}'), ('describe', '/services/data/v57.0/sobjects/TaskWhoRelation/describe'), ('sobject', '/services/data/v57.0/sobjects/TaskWhoRelation')])"
False,,,True,False,False,False,False,False,False,False,False,False,02G,Tenant Secret,Tenant Secret,False,False,False,TenantSecret,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TenantSecret/{ID}'), ('describe', '/services/data/v57.0/sobjects/TenantSecret/describe'), ('sobject', '/services/data/v57.0/sobjects/TenantSecret')])"
False,,,False,False,False,False,False,False,False,False,False,False,0UT,Tenant Usage Entitlement,Tenant Usage Entitlements,True,False,False,TenantUsageEntitlement,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TenantUsageEntitlement/{ID}'), ('describe', '/services/data/v57.0/sobjects/TenantUsageEntitlement/describe'), ('layouts', '/services/data/v57.0/sobjects/TenantUsageEntitlement/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/TenantUsageEntitlement')])"
